VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,pickup_X,pickup_Y,pickup_borough,location_i_pickup,objectid_pickup,pickup_shape_area,shape_leng_pickup,pickup_zone,X,Y,borough,location_i_dropoff,objectid_dropoff,shape_area,shape_leng_dropoff,zone
1,11/1/2022 0:07,11/1/2022 0:42,1,18.7,2,N,132,68,1,52,2.5,0.5,8.15,6.55,0.3,70,2.5,0,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
1,11/1/2022 0:57,11/1/2022 1:24,1,6.7,1,N,45,71,2,24,3,0.5,0,0,0.3,27.8,2.5,0,-73.99825255,40.71305847,Manhattan,45,45,9.13594688556e-05,0.045906863,Chinatown,-73.93773458,40.64392875,Brooklyn,71,71,0.000382573,0.093169455,East Flatbush/Farragut
2,11/1/2022 0:19,11/1/2022 0:34,2,1.67,1,N,114,249,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village
2,11/1/2022 0:37,11/1/2022 0:48,3,1.99,1,N,249,230,2,9,0.5,0.5,0,0,0.3,12.8,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District
2,11/1/2022 0:18,11/1/2022 0:29,1,2.39,1,N,163,263,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West
1,11/1/2022 0:39,11/1/2022 1:07,1,12.3,1,N,132,82,1,37,1.75,0.5,7.9,0,0.3,47.45,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.8723464,40.73847115,Queens,82,82,0.000323601,0.11987565,Elmhurst
2,11/1/2022 0:32,11/1/2022 0:39,1,2.66,1,N,132,219,2,9,0.5,0.5,0,0,0.3,11.55,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.76100847,40.66025613,Queens,219,219,0.000428176,0.15512667,Springfield Gardens South
1,11/1/2022 0:39,11/1/2022 0:44,1,0.9,1,N,114,211,1,5.5,3,0.5,1,0,0.3,10.3,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo
1,11/1/2022 0:49,11/1/2022 1:12,3,6,1,N,211,151,2,21,3,0.5,0,0,0.3,24.8,2.5,0,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley
2,11/1/2022 0:10,11/1/2022 0:34,1,5.19,1,N,151,90,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5,0,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
1,11/1/2022 0:05,11/1/2022 0:16,1,2.1,1,N,186,50,1,9.5,3,0.5,1.5,0,0.3,14.8,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
2,11/1/2022 0:19,11/1/2022 0:31,1,5.53,1,N,132,203,1,17,0.5,0.5,4.89,0,0.3,24.44,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.73671822,40.65947874,Queens,203,203,0.00061513,0.189937816,Rosedale
2,11/1/2022 0:14,11/1/2022 0:45,1,6.73,1,N,161,256,2,25,0.5,0.5,0,0,0.3,28.8,2.5,0,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center,-73.95910849,40.71098028,Brooklyn,256,256,0.000168611,0.067914967,Williamsburg (South Side)
2,11/1/2022 0:45,11/1/2022 0:45,1,0,1,N,256,256,1,2.5,0.5,0.5,13,0,0.3,16.8,0,0,-73.95910849,40.71098028,Brooklyn,256,256,0.000168611,0.067914967,Williamsburg (South Side),-73.95910849,40.71098028,Brooklyn,256,256,0.000168611,0.067914967,Williamsburg (South Side)
2,11/1/2022 0:52,11/1/2022 1:08,1,4.73,1,N,148,229,1,17,0.5,0.5,1,0,0.3,21.8,2.5,0,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side,-73.96517424,40.75658919,Manhattan,229,229,9.47058230931e-05,0.04252529,Sutton Place/Turtle Bay North
2,11/1/2022 0:02,11/1/2022 0:25,1,11.77,1,N,138,230,1,33,0.5,0.5,8.67,6.55,0.3,53.27,2.5,1.25,-73.87283016,40.77487973,Queens,138,138,0.000536797,0.107466934,LaGuardia Airport,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District
2,11/1/2022 0:07,11/1/2022 0:13,3,2.63,1,N,233,236,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North
2,11/1/2022 0:20,11/1/2022 0:35,3,4.12,1,N,141,90,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
2,11/1/2022 0:42,11/1/2022 0:50,3,1.69,1,N,68,137,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea,-73.97712049,40.74035752,Manhattan,137,137,0.000116455,0.046107624,Kips Bay
2,11/1/2022 0:59,11/1/2022 1:03,3,1.91,1,N,229,263,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0,-73.96517424,40.75658919,Manhattan,229,229,9.47058230931e-05,0.04252529,Sutton Place/Turtle Bay North,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West
2,11/1/2022 0:09,11/1/2022 0:20,1,1.77,1,N,239,262,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0,-73.9782733,40.78410708,Manhattan,239,239,0.000204715,0.063626115,Upper West Side South,-73.94582992,40.77653654,Manhattan,262,262,0.00012233,0.049063623,Yorkville East
2,11/1/2022 0:26,11/1/2022 0:32,1,1.94,1,N,236,151,1,7.5,0.5,0.5,0,0,0.3,11.3,2.5,0,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley
1,11/1/2022 0:10,11/1/2022 1:02,1,12.9,1,N,114,258,2,42.5,3,0.5,0,0,0.3,46.3,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.85664593,40.69013957,Queens,258,258,0.00036621,0.089013379,Woodhaven
2,11/1/2022 0:17,11/1/2022 0:22,1,1.54,1,N,224,233,1,7,0.5,0.5,1.84,0,0.3,12.64,2.5,0,-73.97784273,40.73172749,Manhattan,224,224,9.84786989135e-05,0.044020446,Stuy Town/Peter Cooper Village,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South
2,11/1/2022 0:10,11/1/2022 0:16,1,0.89,1,N,264,249,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0,,,,,,,,,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village
2,11/1/2022 0:21,11/1/2022 1:04,1,7.62,1,N,249,228,1,33,0.5,0.5,9.2,0,0.3,46,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-74.00996095,40.65361748,Brooklyn,228,228,0.000993415,0.177685178,Sunset Park West
1,11/1/2022 0:09,11/1/2022 0:39,1,6.7,1,N,79,24,1,24,3,0.5,5.55,0,0.3,33.35,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.9655685,40.80203268,Manhattan,24,24,6.07235737749e-05,0.046999962,Bloomingdale
2,11/1/2022 0:53,11/1/2022 1:02,1,1.79,1,N,148,234,1,8.5,0.5,0.5,3.69,0,0.3,15.99,2.5,0,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq
2,11/1/2022 0:03,11/1/2022 0:07,2,0.71,1,N,170,164,2,5,0.5,0.5,0,0,0.3,8.8,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.98592911,40.74880822,Manhattan,164,164,5.56318237441e-05,0.035771612,Midtown South
2,11/1/2022 0:09,11/1/2022 0:16,3,1.65,1,N,164,162,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5,0,-73.98592911,40.74880822,Manhattan,164,164,5.56318237441e-05,0.035771612,Midtown South,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East
2,11/1/2022 0:21,11/1/2022 0:35,2,2.82,1,N,140,50,1,12.5,0.5,0.5,2.5,0,0.3,18.8,2.5,0,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
2,11/1/2022 0:09,11/1/2022 0:32,1,8.36,1,N,141,97,2,26,0.5,0.5,0,0,0.3,29.8,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.97557705,40.69061725,Brooklyn,97,97,0.000163304,0.062476015,Fort Greene
2,11/1/2022 0:44,11/1/2022 0:51,1,1.18,1,N,148,211,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo
2,11/1/2022 0:52,11/1/2022 1:02,1,1.3,1,N,125,87,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0,-74.00717607,40.72537614,Manhattan,125,125,7.64293209892e-05,0.049732212,Hudson Sq,-74.00781099,40.70665828,Manhattan,87,87,6.72050210692e-05,0.03690155,Financial District North
2,11/1/2022 0:49,11/1/2022 0:52,1,0.75,1,N,263,236,1,5,0.5,0.5,2.64,0,0.3,11.44,2.5,0,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North
1,11/1/2022 0:08,11/1/2022 0:31,1,11.1,1,N,138,48,1,31.5,4.25,0.5,10,6.55,0.3,53.1,2.5,1.25,-73.87283016,40.77487973,Queens,138,138,0.000536797,0.107466934,LaGuardia Airport,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:18,11/1/2022 0:31,1,3.81,1,N,142,116,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,0,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East,-73.94736722,40.82753532,Manhattan,116,116,0.000260415,0.068116484,Hamilton Heights
2,11/1/2022 0:07,11/1/2022 0:38,2,17.94,2,N,132,162,2,52,0,0.5,0,6.55,0.3,63.1,2.5,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East
2,11/1/2022 0:24,11/1/2022 0:25,1,0.09,5,N,170,107,1,62.5,0,0,13.06,0,0.3,78.36,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
2,11/1/2022 0:32,11/1/2022 1:03,1,5.04,1,N,137,151,2,22.5,0.5,0.5,0,0,0.3,26.3,2.5,0,-73.97712049,40.74035752,Manhattan,137,137,0.000116455,0.046107624,Kips Bay,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley
1,11/1/2022 0:39,11/1/2022 0:45,1,1.4,1,N,114,68,1,6.5,3,0.5,0,0,0.3,10.3,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
1,11/1/2022 0:59,11/1/2022 1:09,2,2.2,1,N,249,170,1,10,3,0.5,2.75,0,0.3,16.55,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill
1,11/1/2022 0:17,11/1/2022 0:28,3,1.6,1,Y,100,137,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5,0,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District,-73.97712049,40.74035752,Manhattan,137,137,0.000116455,0.046107624,Kips Bay
1,11/1/2022 0:34,11/1/2022 0:42,1,1.5,1,Y,170,68,1,7.5,3,0.5,0,0,0.3,11.3,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:05,11/1/2022 0:32,2,18.33,2,N,264,264,1,52,0,0.5,12.37,6.55,0.3,75.47,2.5,1.25,,,,,,,,,,,,,,,,
2,11/1/2022 0:34,11/1/2022 0:50,1,2.91,1,N,264,264,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0,,,,,,,,,,,,,,,,
2,11/1/2022 0:55,11/1/2022 1:09,1,5.55,1,N,264,264,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5,0,,,,,,,,,,,,,,,,
2,11/1/2022 0:12,11/1/2022 0:22,1,1.56,1,N,79,158,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West
2,11/1/2022 0:39,11/1/2022 0:58,1,6.37,1,N,246,74,1,19.5,0.5,0.5,3.5,0,0.3,26.8,2.5,0,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
2,11/1/2022 0:09,11/1/2022 0:16,1,1.16,1,N,234,249,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village
2,11/1/2022 0:37,11/1/2022 0:44,1,1.73,1,N,170,48,2,8,0.5,0.5,0,0,0.3,11.8,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
1,11/1/2022 0:01,11/1/2022 0:24,1,9,1,N,138,236,1,27,4.25,0.5,9.6,6.55,0.3,48.2,2.5,1.25,-73.87283016,40.77487973,Queens,138,138,0.000536797,0.107466934,LaGuardia Airport,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North
2,11/1/2022 0:07,11/1/2022 0:15,1,1.86,1,N,263,74,1,8,0.5,0.5,1.5,0,0.3,13.3,2.5,0,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
2,11/1/2022 0:37,11/1/2022 0:47,1,1.65,1,N,79,90,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
2,11/1/2022 0:54,11/1/2022 1:01,1,1.83,1,N,249,68,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:41,11/1/2022 1:17,1,11.62,1,N,263,228,2,37,0.5,0.5,0,0,0.3,40.8,2.5,0,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West,-74.00996095,40.65361748,Brooklyn,228,228,0.000993415,0.177685178,Sunset Park West
1,11/1/2022 0:13,11/1/2022 0:18,1,0.8,1,N,161,48,2,5,3,0.5,0,0,0.3,8.8,2.5,0,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:02,11/1/2022 1:00,1,12.13,1,N,249,173,1,43.5,0.5,0.5,0,0,0.3,47.3,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.86307862,40.75176881,Queens,173,173,0.00017833,0.060063966,North Corona
2,11/1/2022 0:39,11/1/2022 0:50,2,4.92,1,N,138,92,2,15.5,0.5,0.5,0,0,0.3,18.05,0,1.25,-73.87283016,40.77487973,Queens,138,138,0.000536797,0.107466934,LaGuardia Airport,-73.83044666,40.76412692,Queens,92,92,0.000374947,0.117830067,Flushing
2,11/1/2022 0:20,11/1/2022 0:26,1,0.71,1,N,170,230,2,6,0.5,0.5,0,0,0.3,9.8,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District
2,11/1/2022 0:34,11/1/2022 0:39,1,0.92,1,N,114,79,1,5.5,0.5,0.5,2.33,0,0.3,11.63,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:46,11/1/2022 1:24,1,8.11,1,N,79,37,1,30.5,0.5,0.5,6.86,0,0.3,41.16,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.92594082,40.69626287,Brooklyn,37,37,0.000452063,0.14281004,Bushwick South
1,11/1/2022 0:00,11/1/2022 0:25,1,3.3,1,N,114,256,1,18.5,3,0.5,2,0,0.3,24.3,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.95910849,40.71098028,Brooklyn,256,256,0.000168611,0.067914967,Williamsburg (South Side)
1,11/1/2022 0:43,11/1/2022 0:46,1,0.9,1,N,148,107,1,5,3,0.5,2.6,0,0.3,11.4,2.5,0,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
1,11/1/2022 0:10,11/1/2022 0:29,1,2.9,1,N,90,233,1,13.5,3,0.5,3.45,0,0.3,20.75,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South
1,11/1/2022 0:39,11/1/2022 1:05,1,8,1,N,79,116,2,24.5,3,0.5,0,0,0.3,28.3,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.94736722,40.82753532,Manhattan,116,116,0.000260415,0.068116484,Hamilton Heights
2,11/1/2022 0:26,11/1/2022 0:36,1,2.28,1,N,90,50,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
2,11/1/2022 0:43,11/1/2022 0:47,1,0.98,1,N,246,48,2,5,0.5,0.5,0,0,0.3,8.8,2.5,0,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:54,11/1/2022 1:10,1,4.24,1,N,90,151,1,15,0.5,0.5,5,0,0.3,23.8,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley
1,11/1/2022 0:13,11/1/2022 0:29,1,3.2,1,N,229,7,2,13.5,3,0.5,0,0,0.3,17.3,2.5,0,-73.96517424,40.75658919,Manhattan,229,229,9.47058230931e-05,0.04252529,Sutton Place/Turtle Bay North,-73.92148224,40.76109419,Queens,7,7,0.000389788,0.107417171,Astoria
2,11/1/2022 0:12,11/1/2022 0:28,1,4.55,1,N,170,74,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
2,11/1/2022 0:48,11/1/2022 1:08,1,7.44,1,N,170,40,1,22,0.5,0.5,5.16,0,0.3,30.96,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.99581791,40.67850356,Brooklyn,40,40,0.000108949,0.051850665,Carroll Gardens
2,11/1/2022 0:36,11/1/2022 0:46,1,1.48,1,N,148,113,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side,-73.99462809,40.73248529,Manhattan,113,113,5.79634566998e-05,0.032745351,Greenwich Village North
2,11/1/2022 0:48,11/1/2022 0:51,1,0.6,1,N,113,79,2,4,0.5,0.5,0,0,0.3,7.8,2.5,0,-73.99462809,40.73248529,Manhattan,113,113,5.79634566998e-05,0.032745351,Greenwich Village North,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:56,11/1/2022 1:10,1,5.77,1,N,79,52,1,18,0.5,0.5,5.45,0,0.3,27.25,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.99692272,40.68660399,Brooklyn,52,52,4.52027509603e-05,0.028907671,Cobble Hill
2,11/1/2022 0:02,11/1/2022 0:16,1,2.42,1,N,234,163,1,11.5,0.5,0.5,1.53,0,0.3,16.83,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North
2,11/1/2022 0:23,11/1/2022 0:33,1,1.8,1,N,163,50,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
2,11/1/2022 0:27,11/1/2022 0:32,3,1.51,1,N,234,233,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South
2,11/1/2022 0:50,11/1/2022 1:01,1,3.56,1,N,249,143,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.98797218,40.77577115,Manhattan,143,143,0.000151094,0.054179854,Lincoln Square West
1,11/1/2022 0:13,11/1/2022 0:26,1,3.8,1,N,234,140,1,13.5,3,0.5,5.15,0,0.3,22.45,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East
2,11/1/2022 0:41,11/1/2022 1:04,2,14.99,1,N,132,7,1,41,0.5,0.5,3,0,0.3,46.55,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.92148224,40.76109419,Queens,7,7,0.000389788,0.107417171,Astoria
2,11/1/2022 0:12,11/1/2022 0:23,1,2.7,1,N,211,170,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,0,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill
2,11/1/2022 0:05,11/1/2022 0:16,1,1.46,1,N,232,231,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0,-73.98230749,40.71538428,Manhattan,232,232,0.00021605,0.061470909,Two Bridges/Seward Park,-74.00671168,40.71869665,Manhattan,231,231,0.00016693,0.063420117,TriBeCa/Civic Center
2,11/1/2022 0:46,11/1/2022 1:55,1,13.6,1,N,186,89,1,50,0.5,0.5,10.76,0,0.3,64.56,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.96269439,40.64098269,Brooklyn,89,89,0.000447548,0.12279457,Flatbush/Ditmas Park
2,11/1/2022 0:07,11/1/2022 0:24,1,2.77,1,N,186,79,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:27,11/1/2022 0:29,1,0.55,1,N,79,107,1,4,0.5,0.5,1,0,0.3,8.8,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
2,11/1/2022 0:53,11/1/2022 1:04,1,2.14,1,N,90,48,1,9,0.5,0.5,5,0,0.3,17.8,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:19,11/1/2022 0:39,2,3.68,1,N,48,145,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.94869313,40.74659396,Queens,145,145,0.000346642,0.114313845,Long Island City/Hunters Point
